,@diffgr:id,@msdata:rowOrder,NomeEstacao,CodEstacao,Bacia,SubBacia,Operadora,Responsavel,Municipio-UF,Latitude,Longitude,Altitude,CodRio,NomeRio,Origem,StatusEstacao
848,Table849,848,ÁGUAS CLARAS,26033900,2,26,00108 - HYDROCONSULT - HYDROCONSULT,00091 - SEMA-MT - SEMA-MT,PRIMAVERA DO LESTE-MT,-15.30500,-54.18610,555.00,26200000,RIO DAS MORTES,RHN,Ativo
849,Table850,849,PCH SALTO BELO BARRAMENTO,26053100,2,26,00222 - ENERCOOP - Enercoop Ltda.,00222 - ENERCOOP - Enercoop Ltda.,NOVO SÃO JOAQUIM-MT,-14.86890,-53.30140,413.01,26265000,RIO F.H. BARBOSA (ou NOIDORE),Setor Elétrico,Ativo
850,Table851,850,PCH SALTO BELO JUSANTE,26053110,2,26,00222 - ENERCOOP - Enercoop Ltda.,00222 - ENERCOOP - Enercoop Ltda.,NOVO SÃO JOAQUIM-MT,-14.86690,-53.29720,371.71,26265000,RIO F.H. BARBOSA (ou NOIDORE),Setor Elétrico,Ativo
851,Table852,851,PCH ÁGUA SUJA  MONTANTE,26053120,2,26,00180 - ELOI BRUNETTA - Eloi Bruneta e Cia. Ltda.,00180 - ELOI BRUNETTA - Eloi Bruneta e Cia. Ltda.,NOVO SÃO JOAQUIM-MT,-14.85690,-53.29190,426.00,26265000,RIO F.H. BARBOSA (ou NOIDORE),Setor Elétrico,Ativo
852,Table853,852,PCH SALTO BELO NOIDORE JUSANTE,26054000,2,26,00222 - ENERCOOP - Enercoop Ltda.,00222 - ENERCOOP - Enercoop Ltda.,NOVO SÃO JOAQUIM-MT,-14.86720,-53.28330,350.00,26265000,RIO F.H. BARBOSA (ou NOIDORE),Setor Elétrico,Ativo
853,Table854,853,CHÁCARA BOA VISTA,26057000,2,26,00108 - HYDROCONSULT - HYDROCONSULT,00091 - SEMA-MT - SEMA-MT,NOVA XAVANTINA-MT,-14.53420,-52.33140,0.00,26267000,CÓRREGO  ARAES (ou AREÕES),RHN,Ativo
854,Table855,854,XAVANTINA,26100000,2,26,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,NOVA XAVANTINA-MT,-14.67250,-52.35500,266.00,26200000,RIO DAS MORTES,RHN,Ativo
855,Table856,855,FAZENDA RIO CORRENTES,26130000,2,26,00091 - SEMA-MT - SEMA-MT,00091 - SEMA-MT - SEMA-MT,ARAGUAIANA-MT,-15.08940,-52.04890,0.00,26271000,RIO CORRENTES,RHN,Ativo
856,Table857,856,TRECHO MÉDIO,26200000,2,26,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,COCALINHO-MT,-14.08670,-51.69640,232.00,26200000,RIO DAS MORTES,RHN,Ativo
857,Table858,857,FAZENDA RANCHO ALTO,26310000,2,26,00108 - HYDROCONSULT - HYDROCONSULT,00091 - SEMA-MT - SEMA-MT,BOM JESUS DO ARAGUAIA-MT,-12.16530,-51.33310,0.00,26630000,RIO MURERE,RHN,Ativo
858,Table859,858,SÃO FÉLIX DO ARAGUAIA,26350000,2,26,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,SÃO FÉLIX DO ARAGUAIA-MT,-11.61810,-50.66250,226.00,24001000,RIO ARAGUAIA,RHN,Ativo
859,Table860,859,BARREIRA DO PEQUI,26710000,2,26,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,SANDOLÂNDIA-TO,-12.09860,-49.94810,108.00,26600000,RIO JAVAÉS,RHN,Ativo
860,Table861,860,FAZENDA COBRAPE,26711000,2,26,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,FORMOSO DO ARAGUAIA-TO,-11.46440,-50.00780,0.00,26600000,RIO JAVAÉS,RHN,Ativo
861,Table862,861,FAZENDA DOIS RIOS,26713000,2,26,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,FORMOSO DO ARAGUAIA-TO,-10.80140,-49.95390,0.00,26600000,RIO JAVAÉS,RHN,Ativo
862,Table863,862,DORILÂNDIA,26721000,2,26,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,SANDOLÂNDIA-TO,-12.21250,-49.66280,0.00,26650000,RIO FORMOSO,RHN,Ativo
863,Table864,863,PROJETO RIO FORMOSO,26730000,2,26,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,FORMOSO DO ARAGUAIA-TO,-11.83920,-49.77110,192.00,26650000,RIO FORMOSO,RHN,Ativo
864,Table865,864,JUSANTE PROJETO RIO FORMOSO,26751000,2,26,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,FORMOSO DO ARAGUAIA-TO,-11.65500,-49.62280,0.00,26650000,RIO FORMOSO,RHN,Ativo
865,Table866,865,FOZ RIO DUERÉ,26792000,2,26,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,LAGOA DA CONFUSÃO-TO,-11.12220,-49.63030,0.00,26655000,RIO  DUERÉ,RHN,Ativo
866,Table867,866,RIO URUBU FAZENDA SÃO BENTO,26795100,2,26,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,LAGOA DA CONFUSÃO-TO,-10.78250,-49.42530,180.00,26656000,RIO URUBU GRANDE,RHN,Ativo
867,Table868,867,RIO URUBU FAZENDA FORTALEZA,26795700,2,26,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,LAGOA DA CONFUSÃO-TO,-10.86360,-49.67560,370.00,26656000,RIO URUBU GRANDE,RHN,Ativo
868,Table869,868,FOZ RIO XAVANTE,26796000,2,26,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,DUERÉ-TO,-11.40110,-49.65560,0.00,26444000,RIO XAVANTES,RHN,Ativo
869,Table870,869,RIO FORMOSO,26798000,2,26,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,DUERÉ-TO,-11.38110,-49.68190,0.00,26650000,RIO FORMOSO,RHN,Ativo
870,Table871,870,FOZ RIO URUBU,26798500,2,26,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,LAGOA DA CONFUSÃO-TO,-10.82780,-49.79560,0.00,26656000,RIO URUBU GRANDE,RHN,Ativo
871,Table872,871,FOZ RIO FORMOSO,26799000,2,26,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,LAGOA DA CONFUSÃO-TO,-10.58560,-49.92640,0.00,26650000,RIO FORMOSO,RHN,Ativo
872,Table873,872,BARREIRA DA CRUZ,26800000,2,26,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,PIUM-TO,-10.56470,-49.93420,220.00,26600000,RIO JAVAÉS,RHN,Ativo
873,Table874,873,RIO DO COCO,27110000,2,27,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,CASEARA-TO,-9.50030,-49.98310,172.00,27100000,RIO DO COCO,RHN,Ativo
874,Table875,874,RIO CAIAPÓ - FAZ GRUPO AGROPAULO,27300900,2,27,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,CASEARA-TO,-9.12610,-49.74310,370.00,27300000,RIO CAIAPÓ,RHN,Ativo
875,Table876,875,ARAGUACEMA (CHACARA ARAGUAIA),27320000,2,27,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,ARAGUACEMA-TO,-8.80330,-49.55500,168.00,24001000,RIO ARAGUAIA,RHN,Ativo
876,Table877,876,UHE TUCURUÍ RIO ARAGUAIA  2,27490000,2,27,00075 - ELETRONORTE - ELETRONORTE,00075 - ELETRONORTE - ELETRONORTE,CONCEIÇÃO DO ARAGUAIA-PA,-8.36110,-49.27750,0.00,24001000,RIO ARAGUAIA,Setor Elétrico,Ativo
877,Table878,877,CONCEIÇÃO DO ARAGUAIA,27500000,2,27,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,CONCEIÇÃO DO ARAGUAIA-PA,-8.26940,-49.25940,141.90,24001000,RIO ARAGUAIA,RHN,Ativo
878,Table879,878,PCH LAGEADO RIBEIRÃO LONTRA,28180000,2,28,00683 - ALVORADA - Alvorada Energia S.A,00683 - ALVORADA - Alvorada Energia S.A,ARAGUAÍNA-TO,-7.25170,-48.16030,204.00,28300000,RIBEIRÃO  LONTRA,Setor Elétrico,Ativo
879,Table880,879,PCH LAJES CORUJÃO JUSANTE,28190080,2,28,00683 - ALVORADA - Alvorada Energia S.A,00683 - ALVORADA - Alvorada Energia S.A,ARAGUAÍNA-TO,-7.21330,-48.23640,191.00,28300000,RIBEIRÃO  LONTRA,Setor Elétrico,Ativo
880,Table881,880,PONTE RIO LONTRA,28200000,2,28,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,00001 - ANA - Agência Nacional de Águas,ARAGUAÍNA-TO,-7.20750,-48.29580,194.00,28300000,RIBEIRÃO  LONTRA,RHN,Ativo
881,Table882,881,ARAGUANÃ,28280000,2,28,00390 - SEMADES-TO - Secretaria do Meio Ambiente e Desenvolvimento...,00390 - SEMADES-TO - Secretaria do Meio Ambiente e Desenvolvimento...,ARAGUANÃ-TO,-6.57780,-48.63670,0.00,28300000,RIBEIRÃO  LONTRA,RHN,Ativo
882,Table883,882,XAMBIOÁ,28300000,2,28,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,XAMBIOÁ-TO,-6.40970,-48.54220,118.00,24001000,RIO ARAGUAIA,RHN,Ativo
883,Table884,883,UHE TUCURUÍ RIO ARAGUAIA  1,28300100,2,28,00075 - ELETRONORTE - ELETRONORTE,00075 - ELETRONORTE - ELETRONORTE,XAMBIOÁ-TO,-6.39970,-48.52810,0.00,24001000,RIO ARAGUAIA,Setor Elétrico,Ativo
884,Table885,884,PCH LAJES MONTANTE,28308000,2,28,00683 - ALVORADA - Alvorada Energia S.A,00683 - ALVORADA - Alvorada Energia S.A,WANDERLÂNDIA-TO,-6.80060,-48.13580,185.00,28501000,RIBEIRÃO DA LAJES,Setor Elétrico,Ativo
885,Table886,885,PCH LAJES BARRAMENTO,28310070,2,28,00683 - ALVORADA - Alvorada Energia S.A,00683 - ALVORADA - Alvorada Energia S.A,PIRAQUÊ-TO,-6.78170,-48.15110,185.00,28501000,RIBEIRÃO DA LAJES,Setor Elétrico,Ativo
886,Table887,886,PCH LAJES JUSANTE,28310080,2,28,00683 - ALVORADA - Alvorada Energia S.A,00683 - ALVORADA - Alvorada Energia S.A,PIRAQUÊ-TO,-6.78220,-48.15250,175.00,28501000,RIBEIRÃO DA LAJES,Setor Elétrico,Ativo
887,Table888,887,RIO CORDA RIACHINHO,28318000,2,28,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,00258 - SEMARH-TO - Secretaria do Meio Ambiente e Recursos Hídric...,RIACHINHO-TO,-6.51780,-48.15140,0.00,28500000,RIO CORDA,RHN,Ativo
888,Table889,888,ARAGUATINS,28850000,2,28,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,ARAGUATINS-TO,-5.65140,-48.13250,98.00,24001000,RIO ARAGUAIA,RHN,Ativo
889,Table890,889,UHE TUCURUÍ MONTANTE 1,29040000,2,29,00075 - ELETRONORTE - ELETRONORTE,00075 - ELETRONORTE - ELETRONORTE,SÃO JOÃO DO ARAGUAIA-PA,-5.34970,-48.88060,0.00,20001000,RIO TOCANTINS,Setor Elétrico,Ativo
890,Table891,890,MARABÁ,29050000,2,29,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,MARABÁ-PA,-5.33860,-49.12440,69.77,20001000,RIO TOCANTINS,RHN,Ativo
891,Table892,891,FAZENDA ABADIA,29063500,2,29,00228 - VALE-ITV - Instituto Tecnológico Vale - ITV,00228 - VALE-ITV - Instituto Tecnológico Vale - ITV,MARABÁ-PA,-5.57750,-49.54720,134.00,29300000,RIO ITACAIÚNAS,RHN,Ativo
892,Table893,892,PARAUAPEBAS,29070100,2,29,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,PARAUAPEBAS-PA,-6.09140,-49.90440,0.00,29340000,RIO PARAUAPEBAS,RHN,Ativo
893,Table894,893,FAZENDA ALEGRIA,29100000,2,29,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,MARABÁ-PA,-5.48670,-49.22140,0.00,29300000,RIO ITACAIÚNAS,RHN,Ativo
894,Table895,894,UHE TUCURUÍ RIO ITACAIÚNAS,29110000,2,29,00075 - ELETRONORTE - ELETRONORTE,00075 - ELETRONORTE - ELETRONORTE,MARABÁ-PA,-5.48860,-49.22330,0.00,29300000,RIO ITACAIÚNAS,Setor Elétrico,Ativo
895,Table896,895,ITUPIRANGA,29200000,2,29,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,ITUPIRANGA-PA,-5.12810,-49.32420,65.60,20001000,RIO TOCANTINS,RHN,Ativo
896,Table897,896,UHE TUCURUÍ BARRAMENTO,29680080,2,29,00075 - ELETRONORTE - ELETRONORTE,00075 - ELETRONORTE - ELETRONORTE,TUCURUÍ-PA,-3.83220,-49.64560,0.00,20001000,RIO TOCANTINS,Setor Elétrico,Ativo
897,Table898,897,UHE TUCURUÍ JUSANTE,29680090,2,29,00075 - ELETRONORTE - ELETRONORTE,00075 - ELETRONORTE - ELETRONORTE,TUCURUÍ-PA,-3.77920,-49.65830,0.00,20001000,RIO TOCANTINS,Setor Elétrico,Ativo
898,Table899,898,ESTIRÃO DO CRICOU,30050000,3,30,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,OIAPOQUE-AP,3.72170,-51.93080,0.00,30100000,RIO OIAPOQUE,RHN,Ativo
899,Table900,899,PONTE CASSIPORE,30055000,3,30,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,OIAPOQUE-AP,2.95670,-51.42190,0.00,30300000,RIO CACIPÓRE,RHN,Ativo
900,Table901,900,CUNANI,30070000,3,30,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,CALÇOENE-AP,2.69780,-51.36110,0.00,30401000,RIO CUNANI,RHN,Ativo
901,Table902,901,TARTARUGAL GRANDE,30075000,3,30,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,TARTARUGALZINHO-AP,1.39780,-50.92500,0.00,30701000,RIO TARTARUGAL GRANDE,RHN,Ativo
902,Table903,902,CAPIVARA,30080000,3,30,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,PORTO GRANDE-AP,0.98610,-51.70640,0.00,30800000,RIO ARAGUARI,RHN,Ativo
903,Table904,903,UHE CACHOEIRA CALDEIRÃO MONTANTE 2,30200050,3,30,00513 - CALDEIRÃO S.A. - Empresa de Energia Cachoeira do Caldeirão S.A.,00513 - CALDEIRÃO S.A. - Empresa de Energia Cachoeira do Caldeirão S.A.,PORTO GRANDE-AP,0.78140,-51.59110,69.00,30800000,RIO ARAGUARI,Setor Elétrico,Ativo
904,Table905,904,SERRA DO NAVIO,30300000,3,30,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,SERRA DO NAVIO-AP,0.90060,-52.01560,0.00,30860000,RIO AMAPARI,RHN,Ativo
905,Table906,905,UHE CACHOEIRA CALDEIRÃO RIO AMAPARI 2,30380000,3,30,00513 - CALDEIRÃO S.A. - Empresa de Energia Cachoeira do Caldeirão S.A.,00513 - CALDEIRÃO S.A. - Empresa de Energia Cachoeira do Caldeirão S.A.,PORTO GRANDE-AP,0.64390,-51.75470,73.00,30860000,RIO AMAPARI,Setor Elétrico,Ativo
906,Table907,906,UHE CACHOEIRA CALDEIRÃO RIO AMAPARI 1,30380900,3,30,00513 - CALDEIRÃO S.A. - Empresa de Energia Cachoeira do Caldeirão S.A.,00513 - CALDEIRÃO S.A. - Empresa de Energia Cachoeira do Caldeirão S.A.,PORTO GRANDE-AP,0.65670,-51.62390,76.00,30860000,RIO AMAPARI,Setor Elétrico,Ativo
907,Table908,907,UHE CACHOEIRA CALDEIRÃO MONTANTE 1,30390900,3,30,00513 - CALDEIRÃO S.A. - Empresa de Energia Cachoeira do Caldeirão S.A.,00513 - CALDEIRÃO S.A. - Empresa de Energia Cachoeira do Caldeirão S.A.,PORTO GRANDE-AP,0.74440,-51.46580,76.00,30800000,RIO ARAGUARI,Setor Elétrico,Ativo
908,Table909,908,UHE CACHOEIRA CALDEIRÃO RESERVATÓRIO,30400050,3,30,00513 - CALDEIRÃO S.A. - Empresa de Energia Cachoeira do Caldeirão S.A.,00513 - CALDEIRÃO S.A. - Empresa de Energia Cachoeira do Caldeirão S.A.,PORTO GRANDE-AP,0.71690,-51.42170,60.00,30800000,RIO ARAGUARI,Setor Elétrico,Ativo
909,Table910,909,UHE CACHOEIRA CALDEIRÃO BARRAMENTO,30400070,3,30,00513 - CALDEIRÃO S.A. - Empresa de Energia Cachoeira do Caldeirão S.A.,00513 - CALDEIRÃO S.A. - Empresa de Energia Cachoeira do Caldeirão S.A.,FERREIRA GOMES-AP,0.85220,-51.29080,53.00,30800000,RIO ARAGUARI,Setor Elétrico,Ativo
910,Table911,910,UHE COARACY NUNES RESERVATÓRIO 2,30400074,3,30,00075 - ELETRONORTE - ELETRONORTE,00075 - ELETRONORTE - ELETRONORTE,FERREIRA GOMES-AP,0.86470,-51.28780,0.00,30800000,RIO ARAGUARI,Setor Elétrico,Ativo
911,Table912,911,UHE COARACY NUNES RESERVATÓRIO 1,30400076,3,30,00075 - ELETRONORTE - ELETRONORTE,00075 - ELETRONORTE - ELETRONORTE,FERREIRA GOMES-AP,0.87940,-51.28170,0.00,30800000,RIO ARAGUARI,Setor Elétrico,Ativo
912,Table913,912,UHE COARACY NUNES BARRAMENTO,30400080,3,30,00075 - ELETRONORTE - ELETRONORTE,00075 - ELETRONORTE - ELETRONORTE,FERREIRA GOMES-AP,0.90330,-51.25970,0.00,30800000,RIO ARAGUARI,Setor Elétrico,Ativo
913,Table914,913,UHE FERREIRA GOMES RESERVATÓRIO 1,30497000,3,30,00536 - FERREIRAGOMES - Ferreira Gomes Energia S.A,00536 - FERREIRAGOMES - Ferreira Gomes Energia S.A,FERREIRA GOMES-AP,0.86610,-51.21220,22.00,30800000,RIO ARAGUARI,Setor Elétrico,Ativo
914,Table915,914,UHE FERREIRA GOMES RESERVATÓRIO 2,30498000,3,30,00536 - FERREIRAGOMES - Ferreira Gomes Energia S.A,00536 - FERREIRAGOMES - Ferreira Gomes Energia S.A,FERREIRA GOMES-AP,0.91220,-51.24420,23.00,30800000,RIO ARAGUARI,Setor Elétrico,Ativo
915,Table916,915,UHE FERREIRA GOMES BARRAMENTO,30510000,3,30,00536 - FERREIRAGOMES - Ferreira Gomes Energia S.A,00536 - FERREIRAGOMES - Ferreira Gomes Energia S.A,FERREIRA GOMES-AP,0.85640,-51.19750,22.00,30800000,RIO ARAGUARI,Setor Elétrico,Ativo
916,Table917,916,UHE FERREIRA GOMES JUSANTE,30511000,3,30,00536 - FERREIRAGOMES - Ferreira Gomes Energia S.A,00536 - FERREIRAGOMES - Ferreira Gomes Energia S.A,FERREIRA GOMES-AP,0.85830,-51.19420,3.00,30800000,RIO ARAGUARI,Setor Elétrico,Ativo
917,Table918,917,"CAPTAÇÃO D""ÁGUA DA COSANPA",31645000,3,31,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,BELÉM-PA,-1.45500,-48.40170,0.00,31600000,RIO GUAMA,RHN,Ativo
918,Table919,918,FAZENDA MARINGA,31680000,3,31,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,TOMÉ-AÇU-PA,-3.13720,-48.08470,0.00,31650000,RIO CAPIM,RHN,Ativo
919,Table920,919,BADAJÓS,31700000,3,31,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,SÃO DOMINGOS DO CAPIM-PA,-2.51280,-47.76810,0.00,31650000,RIO CAPIM,RHN,Ativo
920,Table921,920,CAFEZAL,32550000,3,32,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,PARAGOMINAS-PA,-2.77170,-46.80280,0.00,32360000,RIO URAIM,RHN,Ativo
921,Table922,921,ALTO BONITO,32620000,3,32,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,VISEU-PA,-1.80060,-46.31610,0.00,32300000,RIO GURUPI,RHN,Ativo
922,Table923,922,BARRA DO CORDA,33250000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,BARRA DO CORDA-MA,-5.50060,-45.24360,85.00,33200000,RIO MEARIM,RHN,Ativo
923,Table924,923,SANTA VITÓRIA,33260000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,BARRA DO CORDA-MA,-5.10190,-44.96140,60.00,33200000,RIO MEARIM,RHN,Ativo
924,Table925,924,JOSELÂNDIA,33273000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,JOSELÂNDIA-MA,-4.92530,-44.61810,0.00,33250000,RIO FLORES,RHN,Ativo
925,Table926,925,PEDREIRAS II,33281000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,PEDREIRAS-MA,-4.57000,-44.61060,22.00,33200000,RIO MEARIM,RHN,Ativo
926,Table927,926,SÃO LUIZ GONZAGA,33286000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,SÃO LUÍS GONZAGA DO MARANHÃO-MA,-4.37000,-44.67580,18.00,33200000,RIO MEARIM,RHN,Ativo
927,Table928,927,BACABAL,33290000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,BACABAL-MA,-4.21940,-44.76530,9.00,33200000,RIO MEARIM,RHN,Ativo
928,Table929,928,GRAJAU II,33321000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,GRAJAU-MA,-5.82220,-46.14220,148.00,33270000,RIO GRAJAU,RHN,Ativo
929,Table930,929,ARATOÍ GRANDE,33380000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,BELA VISTA DO MARANHÃO-MA,-3.77220,-45.21810,37.00,33270000,RIO GRAJAU,RHN,Ativo
930,Table931,930,MIRADOR,33420000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,MIRADOR-MA,-6.37080,-44.36030,174.00,33400000,RIO ITAPECURU,RHN,Ativo
931,Table932,931,COLINAS,33480000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,COLINAS-MA,-6.02080,-44.24860,122.00,33400000,RIO ITAPECURU,RHN,Ativo
932,Table933,932,MONTEVIDÉU,33530000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,GOVERNADOR EUGENIO BARROS-MA,-5.33720,-43.88440,93.00,33400000,RIO ITAPECURU,RHN,Ativo
933,Table934,933,CAXIAS,33550000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,CAXIAS-MA,-4.86500,-43.36750,49.00,33400000,RIO ITAPECURU,RHN,Ativo
934,Table935,934,CODÓ,33590000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,CODÓ-MA,-4.45830,-43.87500,35.00,33400000,RIO ITAPECURU,RHN,Ativo
935,Table936,935,COROATÁ,33630000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,COROATA-MA,-4.12580,-44.12970,34.00,33400000,RIO ITAPECURU,RHN,Ativo
936,Table937,936,PIRITORÓ II,33661000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,PIRAPEMAS-MA,-3.70640,-44.28720,62.00,33480000,RIO PIRITORÓ,RHN,Ativo
937,Table938,937,CANTANHEDE,33680000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,CANTANHEDE-MA,-3.62780,-44.37920,15.00,33400000,RIO ITAPECURU,RHN,Ativo
938,Table939,938,ITAPECURU-MIRIM,33690100,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,ITAPECURU MIRIM-MA,-3.39220,-44.36190,15.00,33400000,RIO ITAPECURU,RHN,Ativo
939,Table940,939,MUNIM,33730000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,VARGEM GRANDE-MA,-3.57750,-43.70280,7.00,33490000,RIO MUNIM,RHN,Ativo
940,Table941,940,SÃO BENEDITO,33760000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,SÃO BENEDITO DO RIO PRETO-MA,-3.33470,-43.52500,30.00,33494000,RIO PRETO,RHN,Ativo
941,Table942,941,IGUARÁ,33770000,3,33,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,VARGEM GRANDE-MA,-3.55250,-43.87220,132.00,33495000,RIO IGUARA,RHN,Ativo
942,Table943,942,FAZENDA UNIÃO,34010000,3,34,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,ALTO PARNAÍBA-MA,-9.29000,-45.90190,283.00,34001000,RIO PARNAÍBA,RHN,Ativo
943,Table944,943,ALTO PARNAÍBA,34020000,3,34,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,ALTO PARNAÍBA-MA,-9.11310,-45.92610,266.00,34001000,RIO PARNAÍBA,RHN,Ativo
