65060001,2552023
SAO MATEUS DO SUL,RIO IGUACU
8628139,-50.38172,-25.8824
datahora,q_m3s,qc1_m3s
2018-08-09T10:00:00+00:00,25.91,25.91
2018-08-10T10:00:00+00:00,25.55,25.55
2018-08-11T10:00:00+00:00,25.19,25.19
2018-08-12T10:00:00+00:00,24.84,24.84
2018-08-13T10:00:00+00:00,24.60,24.60
2018-08-14T10:00:00+00:00,24.46,24.46
2018-08-15T10:00:00+00:00,23.85,23.85
2018-08-16T10:00:00+00:00,23.39,23.39
2018-08-17T10:00:00+00:00,23.06,23.06
2018-08-18T10:00:00+00:00,22.83,22.83
2018-08-19T10:00:00+00:00,22.75,22.75
2018-08-20T10:00:00+00:00,22.71,22.71
2018-08-21T10:00:00+00:00,22.51,22.51
2018-08-22T10:00:00+00:00,22.65,22.65
2018-08-23T10:00:00+00:00,23.05,23.05
2018-08-24T10:00:00+00:00,22.82,22.82
2018-08-25T10:00:00+00:00,25.18,25.18
2018-08-26T10:00:00+00:00,31.57,31.57
2018-08-27T10:00:00+00:00,35.90,35.90
2018-08-28T10:00:00+00:00,42.64,42.64
2018-08-29T10:00:00+00:00,51.36,51.36
2018-08-30T10:00:00+00:00,53.85,53.85
2018-08-31T10:00:00+00:00,49.75,49.75
2018-09-01T10:00:00+00:00,42.84,42.84
2018-09-02T10:00:00+00:00,37.04,37.04
2018-09-03T10:00:00+00:00,37.98,37.98
2018-09-04T10:00:00+00:00,42.25,42.25
2018-09-05T10:00:00+00:00,41.80,41.80
2018-09-06T10:00:00+00:00,39.93,39.93
2018-09-07T10:00:00+00:00,42.90,42.90
2018-09-08T10:00:00+00:00,46.25,46.25
2018-09-09T10:00:00+00:00,45.94,45.94
2018-09-10T10:00:00+00:00,42.78,42.78
2018-09-11T10:00:00+00:00,37.77,37.77
2018-09-12T10:00:00+00:00,33.55,33.55
2018-09-13T10:00:00+00:00,30.91,30.91
2018-09-14T10:00:00+00:00,29.11,29.11
2018-09-15T10:00:00+00:00,28.09,28.09
2018-09-16T10:00:00+00:00,27.45,27.45
2018-09-17T10:00:00+00:00,27.05,27.05
2018-09-18T10:00:00+00:00,26.90,26.90
2018-09-19T10:00:00+00:00,28.20,28.20
2018-09-20T10:00:00+00:00,33.77,33.77
2018-09-21T10:00:00+00:00,34.51,34.51
2018-09-22T10:00:00+00:00,31.68,31.68
2018-09-23T10:00:00+00:00,29.69,29.69
2018-09-24T10:00:00+00:00,29.37,29.37
2018-09-25T10:00:00+00:00,31.79,31.79
2018-09-26T10:00:00+00:00,33.29,33.29
2018-09-27T10:00:00+00:00,35.38,35.38
2018-09-28T10:00:00+00:00,42.36,42.36
2018-09-29T10:00:00+00:00,40.26,40.26
2018-09-30T10:00:00+00:00,39.54,39.54
2018-10-01T10:00:00+00:00,39.27,39.27
2018-10-02T10:00:00+00:00,38.68,38.68
2018-10-03T10:00:00+00:00,43.27,43.27
2018-10-04T10:00:00+00:00,58.46,58.46
2018-10-05T10:00:00+00:00,70.36,70.36
2018-10-06T10:00:00+00:00,82.30,82.30
2018-10-07T10:00:00+00:00,102.55,102.55
2018-10-08T10:00:00+00:00,123.07,123.07
2018-10-09T10:00:00+00:00,134.62,134.62
2018-10-10T10:00:00+00:00,141.92,141.92
2018-10-11T10:00:00+00:00,158.68,158.68
2018-10-12T10:00:00+00:00,172.94,172.94
2018-10-13T10:00:00+00:00,181.48,181.48
2018-10-14T10:00:00+00:00,188.49,188.49
2018-10-15T10:00:00+00:00,192.97,192.97
2018-10-16T10:00:00+00:00,197.41,197.41
2018-10-17T10:00:00+00:00,201.81,201.81
2018-10-18T10:00:00+00:00,205.89,205.89
2018-10-19T10:00:00+00:00,219.36,219.36
2018-10-20T10:00:00+00:00,233.22,233.22
2018-10-21T10:00:00+00:00,244.09,244.09
2018-10-22T10:00:00+00:00,255.38,255.38
2018-10-23T10:00:00+00:00,266.89,266.89
2018-10-24T10:00:00+00:00,276.57,276.57
2018-10-25T10:00:00+00:00,284.08,284.08
2018-10-26T10:00:00+00:00,286.10,286.10
2018-10-27T10:00:00+00:00,285.03,285.03
2018-10-28T10:00:00+00:00,282.52,282.52
2018-10-29T10:00:00+00:00,278.07,278.07
2018-10-30T10:00:00+00:00,273.06,273.06
2018-10-31T10:00:00+00:00,268.37,268.37
2018-11-01T10:00:00+00:00,264.40,264.40
2018-11-02T10:00:00+00:00,257.67,257.67
2018-11-03T10:00:00+00:00,246.29,246.29
2018-11-04T10:00:00+00:00,232.89,232.89
2018-11-05T10:00:00+00:00,218.94,218.94
2018-11-06T10:00:00+00:00,200.98,200.98
2018-11-07T10:00:00+00:00,173.84,173.84
2018-11-08T10:00:00+00:00,143.23,143.23
2018-11-09T10:00:00+00:00,120.99,120.99
2018-11-10T10:00:00+00:00,105.49,105.49
2018-11-11T10:00:00+00:00,93.42,93.42
2018-11-12T10:00:00+00:00,84.07,84.07
2018-11-13T10:00:00+00:00,76.99,76.99
2018-11-14T10:00:00+00:00,70.64,70.64
2018-11-15T10:00:00+00:00,66.79,66.79
2018-11-16T10:00:00+00:00,66.57,66.57
2018-11-17T10:00:00+00:00,66.79,66.79
2018-11-18T10:00:00+00:00,65.64,65.64
2018-11-19T10:00:00+00:00,65.94,65.94
2018-11-20T10:00:00+00:00,65.32,65.32
2018-11-21T10:00:00+00:00,61.62,61.62
2018-11-22T10:00:00+00:00,57.60,57.60
2018-11-23T10:00:00+00:00,56.61,56.61
2018-11-24T10:00:00+00:00,54.38,54.38
2018-11-25T10:00:00+00:00,51.23,51.23
2018-11-26T10:00:00+00:00,47.83,47.83
2018-11-27T10:00:00+00:00,44.98,44.98
2018-11-28T10:00:00+00:00,42.81,42.81
2018-11-29T10:00:00+00:00,40.95,40.95
2018-11-30T10:00:00+00:00,39.38,39.38
2018-12-01T10:00:00+00:00,39.14,39.14
2018-12-02T10:00:00+00:00,40.84,40.84
2018-12-03T10:00:00+00:00,43.76,43.76
2018-12-04T10:00:00+00:00,49.66,49.66
2018-12-05T10:00:00+00:00,60.99,60.99
2018-12-06T10:00:00+00:00,67.86,67.86
2018-12-07T10:00:00+00:00,68.16,68.16
2018-12-08T10:00:00+00:00,62.11,62.11
2018-12-09T10:00:00+00:00,53.12,53.12
2018-12-10T10:00:00+00:00,45.27,45.27
2018-12-11T10:00:00+00:00,40.15,40.15
2018-12-12T10:00:00+00:00,37.44,37.44
2018-12-13T10:00:00+00:00,34.90,34.90
2018-12-14T10:00:00+00:00,32.33,32.33
2018-12-15T10:00:00+00:00,30.74,30.74
2018-12-16T10:00:00+00:00,30.04,30.04
2018-12-17T10:00:00+00:00,33.53,33.53
2018-12-18T10:00:00+00:00,35.35,35.35
2018-12-19T10:00:00+00:00,36.77,36.77
2018-12-20T10:00:00+00:00,47.79,47.79
2018-12-21T10:00:00+00:00,57.42,57.42
2018-12-22T10:00:00+00:00,64.84,64.84
2018-12-23T10:00:00+00:00,75.64,75.64
2018-12-24T10:00:00+00:00,82.64,82.64
2018-12-25T10:00:00+00:00,85.75,85.75
2018-12-26T10:00:00+00:00,78.29,78.29
2018-12-27T10:00:00+00:00,64.49,64.49
2018-12-28T10:00:00+00:00,53.01,53.01
2018-12-29T10:00:00+00:00,46.21,46.21
2018-12-30T10:00:00+00:00,42.31,42.31
2018-12-31T10:00:00+00:00,40.60,40.60
2019-01-01T10:00:00+00:00,38.21,38.21
2019-01-02T10:00:00+00:00,35.14,35.14
2019-01-03T10:00:00+00:00,34.18,34.18
2019-01-04T10:00:00+00:00,37.85,37.85
2019-01-05T10:00:00+00:00,40.99,40.99
2019-01-06T10:00:00+00:00,40.17,40.17
2019-01-07T10:00:00+00:00,41.02,41.02
2019-01-08T10:00:00+00:00,51.15,51.15
2019-01-09T10:00:00+00:00,59.14,59.14
2019-01-10T10:00:00+00:00,58.22,58.22
2019-01-11T10:00:00+00:00,52.36,52.36
2019-01-12T10:00:00+00:00,51.11,51.11
2019-01-13T10:00:00+00:00,55.62,55.62
2019-01-14T10:00:00+00:00,55.28,55.28
2019-01-15T10:00:00+00:00,55.46,55.46
2019-01-16T10:00:00+00:00,54.09,54.09
2019-01-17T10:00:00+00:00,59.06,59.06
2019-01-18T10:00:00+00:00,65.42,65.42
2019-01-19T10:00:00+00:00,70.57,70.57
2019-01-20T10:00:00+00:00,76.45,76.45
2019-01-21T10:00:00+00:00,81.36,81.36
2019-01-22T10:00:00+00:00,83.45,83.45
2019-01-23T10:00:00+00:00,81.42,81.42
2019-01-24T10:00:00+00:00,76.85,76.85
2019-01-25T10:00:00+00:00,78.66,78.66
2019-01-26T10:00:00+00:00,92.97,92.97
2019-01-27T10:00:00+00:00,89.34,89.34
2019-01-28T10:00:00+00:00,87.12,87.12
2019-01-29T10:00:00+00:00,86.47,86.47
2019-01-30T10:00:00+00:00,83.82,83.82
2019-01-31T10:00:00+00:00,76.25,76.25
2019-02-01T10:00:00+00:00,64.38,64.38
2019-02-02T10:00:00+00:00,52.45,52.45
2019-02-03T10:00:00+00:00,46.44,46.44
2019-02-04T10:00:00+00:00,47.02,47.02
2019-02-05T10:00:00+00:00,46.33,46.33
2019-02-06T10:00:00+00:00,43.94,43.94
2019-02-07T10:00:00+00:00,46.80,46.80
2019-02-08T10:00:00+00:00,50.43,50.43
2019-02-09T10:00:00+00:00,48.97,48.97
2019-02-10T10:00:00+00:00,43.43,43.43
2019-02-11T10:00:00+00:00,38.41,38.41
2019-02-12T10:00:00+00:00,35.77,35.77
2019-02-13T10:00:00+00:00,34.15,34.15
2019-02-14T10:00:00+00:00,31.43,31.43
2019-02-15T10:00:00+00:00,32.15,32.15
2019-02-16T10:00:00+00:00,45.85,45.85
2019-02-17T10:00:00+00:00,63.29,63.29
2019-02-18T10:00:00+00:00,76.66,76.66
2019-02-19T10:00:00+00:00,83.67,83.67
2019-02-20T10:00:00+00:00,88.88,88.88
2019-02-21T10:00:00+00:00,92.38,92.38
2019-02-22T10:00:00+00:00,97.78,97.78
2019-02-23T10:00:00+00:00,105.64,105.64
2019-02-24T10:00:00+00:00,110.17,110.17
2019-02-25T10:00:00+00:00,117.35,117.35
2019-02-26T10:00:00+00:00,122.56,122.56
2019-02-27T10:00:00+00:00,136.09,136.09
2019-02-28T10:00:00+00:00,147.50,147.50
2019-03-01T10:00:00+00:00,153.53,153.53
2019-03-02T10:00:00+00:00,154.86,154.86
2019-03-03T10:00:00+00:00,152.70,152.70
2019-03-04T10:00:00+00:00,146.19,146.19
2019-03-05T10:00:00+00:00,136.04,136.04
2019-03-06T10:00:00+00:00,123.35,123.35
2019-03-07T10:00:00+00:00,110.92,110.92
2019-03-08T10:00:00+00:00,101.64,101.64
2019-03-09T10:00:00+00:00,99.68,99.68
2019-03-10T10:00:00+00:00,105.61,105.61
2019-03-11T10:00:00+00:00,132.41,132.41
2019-03-12T10:00:00+00:00,151.72,151.72
2019-03-13T10:00:00+00:00,157.14,157.14
2019-03-14T10:00:00+00:00,152.35,152.35
2019-03-15T10:00:00+00:00,153.02,153.02
2019-03-16T10:00:00+00:00,156.76,156.76
2019-03-17T10:00:00+00:00,154.56,154.56
2019-03-18T10:00:00+00:00,149.51,149.51
2019-03-19T10:00:00+00:00,138.95,138.95
2019-03-20T10:00:00+00:00,119.36,119.36
2019-03-21T10:00:00+00:00,101.58,101.58
2019-03-22T10:00:00+00:00,90.16,90.16
2019-03-23T10:00:00+00:00,85.35,85.35
2019-03-24T10:00:00+00:00,81.41,81.41
2019-03-25T10:00:00+00:00,74.10,74.10
2019-03-26T10:00:00+00:00,66.16,66.16
2019-03-27T10:00:00+00:00,61.42,61.42
2019-03-28T10:00:00+00:00,58.06,58.06
2019-03-29T10:00:00+00:00,54.62,54.62
2019-03-30T10:00:00+00:00,52.24,52.24
2019-03-31T10:00:00+00:00,49.63,49.63
2019-04-01T10:00:00+00:00,46.78,46.78
2019-04-02T10:00:00+00:00,44.43,44.43
2019-04-03T10:00:00+00:00,42.65,42.65
2019-04-04T10:00:00+00:00,41.00,41.00
2019-04-05T10:00:00+00:00,39.55,39.55
2019-04-06T10:00:00+00:00,38.62,38.62
2019-04-07T10:00:00+00:00,42.77,42.77
2019-04-08T10:00:00+00:00,113.42,113.42
2019-04-09T10:00:00+00:00,180.93,180.93
2019-04-10T10:00:00+00:00,196.05,196.05
2019-04-11T10:00:00+00:00,203.58,203.58
2019-04-12T10:00:00+00:00,206.29,206.29
2019-04-13T10:00:00+00:00,203.88,203.88
2019-04-14T10:00:00+00:00,194.76,194.76
2019-04-15T10:00:00+00:00,180.07,180.07
2019-04-16T10:00:00+00:00,157.73,157.73
2019-04-17T10:00:00+00:00,135.96,135.96
2019-04-18T10:00:00+00:00,119.70,119.70
2019-04-19T10:00:00+00:00,101.59,101.59
2019-04-20T10:00:00+00:00,86.33,86.33
2019-04-21T10:00:00+00:00,74.66,74.66
2019-04-22T10:00:00+00:00,68.56,68.56
2019-04-23T10:00:00+00:00,71.59,71.59
2019-04-24T10:00:00+00:00,81.91,81.91
2019-04-25T10:00:00+00:00,97.00,97.00
2019-04-26T10:00:00+00:00,104.27,104.27
2019-04-27T10:00:00+00:00,105.88,105.88
2019-04-28T10:00:00+00:00,104.12,104.12
2019-04-29T10:00:00+00:00,109.71,109.71
2019-04-30T10:00:00+00:00,117.39,117.39
2019-05-01T10:00:00+00:00,131.13,131.13
2019-05-02T10:00:00+00:00,138.17,138.17
2019-05-03T10:00:00+00:00,139.49,139.49
2019-05-04T10:00:00+00:00,137.96,137.96
2019-05-05T10:00:00+00:00,131.89,131.89
2019-05-06T10:00:00+00:00,125.13,125.13
2019-05-07T10:00:00+00:00,111.59,111.59
2019-05-08T10:00:00+00:00,96.88,96.88
2019-05-09T10:00:00+00:00,89.14,89.14
2019-05-10T10:00:00+00:00,83.89,83.89
2019-05-11T10:00:00+00:00,76.72,76.72
2019-05-12T10:00:00+00:00,73.42,73.42
2019-05-13T10:00:00+00:00,79.23,79.23
2019-05-14T10:00:00+00:00,77.15,77.15
2019-05-15T10:00:00+00:00,75.50,75.50
2019-05-16T10:00:00+00:00,78.29,78.29
2019-05-17T10:00:00+00:00,75.34,75.34
2019-05-18T10:00:00+00:00,70.79,70.79
2019-05-19T10:00:00+00:00,66.26,66.26
2019-05-20T10:00:00+00:00,62.14,62.14
2019-05-21T10:00:00+00:00,59.90,59.90
2019-05-22T10:00:00+00:00,58.85,58.85
2019-05-23T10:00:00+00:00,58.09,58.09
2019-05-24T10:00:00+00:00,68.16,68.16
2019-05-25T10:00:00+00:00,118.70,118.70
2019-05-26T10:00:00+00:00,163.46,163.46
2019-05-27T10:00:00+00:00,185.42,185.42
2019-05-28T10:00:00+00:00,196.68,196.68
2019-05-29T10:00:00+00:00,212.42,212.42
2019-05-30T10:00:00+00:00,227.14,227.14
2019-05-31T10:00:00+00:00,253.25,253.25
2019-06-01T10:00:00+00:00,283.49,283.49
2019-06-02T10:00:00+00:00,340.52,340.52
2019-06-03T10:00:00+00:00,422.06,422.06
2019-06-04T10:00:00+00:00,501.31,501.31
2019-06-05T10:00:00+00:00,554.85,554.85
2019-06-06T10:00:00+00:00,565.57,565.57
2019-06-07T10:00:00+00:00,553.92,553.92
2019-06-08T10:00:00+00:00,533.78,533.78
2019-06-09T10:00:00+00:00,508.90,508.90
2019-06-10T10:00:00+00:00,479.83,479.83
2019-06-11T10:00:00+00:00,445.18,445.18
2019-06-12T10:00:00+00:00,408.80,408.80
2019-06-13T10:00:00+00:00,368.23,368.23
2019-06-14T10:00:00+00:00,329.02,329.02
2019-06-15T10:00:00+00:00,302.95,302.95
2019-06-16T10:00:00+00:00,286.07,286.07
2019-06-17T10:00:00+00:00,270.55,270.55
2019-06-18T10:00:00+00:00,252.53,252.53
2019-06-19T10:00:00+00:00,223.57,223.57
2019-06-20T10:00:00+00:00,176.43,176.43
2019-06-21T10:00:00+00:00,129.55,129.55
2019-06-22T10:00:00+00:00,106.31,106.31
2019-06-23T10:00:00+00:00,95.40,95.40
2019-06-24T10:00:00+00:00,88.36,88.36
2019-06-25T10:00:00+00:00,82.77,82.77
2019-06-26T10:00:00+00:00,77.96,77.96
2019-06-27T10:00:00+00:00,82.71,82.71
2019-06-28T10:00:00+00:00,127.96,127.96
2019-06-29T10:00:00+00:00,171.55,171.55
2019-06-30T10:00:00+00:00,190.75,190.75
2019-07-01T10:00:00+00:00,202.09,202.09
2019-07-02T10:00:00+00:00,209.34,209.34
2019-07-03T10:00:00+00:00,212.76,212.76
2019-07-04T10:00:00+00:00,211.76,211.76
2019-07-05T10:00:00+00:00,204.85,204.85
2019-07-06T10:00:00+00:00,191.30,191.30
2019-07-07T10:00:00+00:00,168.19,168.19
2019-07-08T10:00:00+00:00,139.38,139.38
2019-07-09T10:00:00+00:00,118.78,118.78
2019-07-10T10:00:00+00:00,105.87,105.87
2019-07-11T10:00:00+00:00,95.69,95.69
2019-07-12T10:00:00+00:00,87.05,87.05
2019-07-13T10:00:00+00:00,80.00,80.00
2019-07-14T10:00:00+00:00,74.48,74.48
2019-07-15T10:00:00+00:00,70.23,70.23
2019-07-16T10:00:00+00:00,67.30,67.30
2019-07-17T10:00:00+00:00,65.13,65.13
2019-07-18T10:00:00+00:00,62.95,62.95
2019-07-19T10:00:00+00:00,61.28,61.28
2019-07-20T10:00:00+00:00,60.11,60.11
2019-07-21T10:00:00+00:00,58.22,58.22
2019-07-22T10:00:00+00:00,55.92,55.92
2019-07-23T10:00:00+00:00,54.01,54.01
2019-07-24T10:00:00+00:00,52.39,52.39
2019-07-25T10:00:00+00:00,50.82,50.82
2019-07-26T10:00:00+00:00,49.22,49.22
2019-07-27T10:00:00+00:00,48.03,48.03
2019-07-28T10:00:00+00:00,47.16,47.16
2019-07-29T10:00:00+00:00,46.29,46.29
2019-07-30T10:00:00+00:00,45.44,45.44
2019-07-31T10:00:00+00:00,44.48,44.48
2019-08-01T10:00:00+00:00,43.35,43.35
2019-08-02T10:00:00+00:00,42.47,42.47
2019-08-03T10:00:00+00:00,42.00,42.00
2019-08-04T10:00:00+00:00,41.41,41.41
2019-08-05T10:00:00+00:00,40.61,40.61
2019-08-06T10:00:00+00:00,39.69,39.69
2019-08-07T10:00:00+00:00,39.73,39.73
2019-08-08T10:00:00+00:00,39.23,39.23
2019-08-09T10:00:00+00:00,38.17,38.17
2019-08-10T10:00:00+00:00,37.44,37.44
2019-08-11T10:00:00+00:00,36.94,36.94
2019-08-12T10:00:00+00:00,36.49,36.49
2019-08-13T10:00:00+00:00,35.69,35.69
2019-08-14T10:00:00+00:00,34.97,34.97
2019-08-15T10:00:00+00:00,33.98,33.98
2019-08-16T10:00:00+00:00,33.26,33.26
2019-08-17T10:00:00+00:00,33.27,33.27
2019-08-18T10:00:00+00:00,33.17,33.17
2019-08-19T10:00:00+00:00,32.53,32.53
2019-08-20T10:00:00+00:00,33.41,33.41
2019-08-21T10:00:00+00:00,37.01,37.01
2019-08-22T10:00:00+00:00,40.42,40.42
2019-08-23T10:00:00+00:00,47.04,47.04
2019-08-24T10:00:00+00:00,53.31,53.31
2019-08-25T10:00:00+00:00,54.05,54.05
2019-08-26T10:00:00+00:00,50.97,50.97
2019-08-27T10:00:00+00:00,47.37,47.37
2019-08-28T10:00:00+00:00,44.57,44.57
2019-08-29T10:00:00+00:00,40.91,40.91
2019-08-30T10:00:00+00:00,37.38,37.38
2019-08-31T10:00:00+00:00,39.60,39.60
2019-09-01T10:00:00+00:00,41.26,41.26
2019-09-02T10:00:00+00:00,44.35,44.35
2019-09-03T10:00:00+00:00,53.56,53.56
2019-09-04T10:00:00+00:00,78.67,78.67
2019-09-05T10:00:00+00:00,99.49,99.49
2019-09-06T10:00:00+00:00,106.80,106.80
2019-09-07T10:00:00+00:00,110.72,110.72
2019-09-08T10:00:00+00:00,111.41,111.41
2019-09-09T10:00:00+00:00,107.91,107.91
2019-09-10T10:00:00+00:00,99.61,99.61
2019-09-11T10:00:00+00:00,87.17,87.17
2019-09-12T10:00:00+00:00,74.20,74.20
2019-09-13T10:00:00+00:00,63.79,63.79
2019-09-14T10:00:00+00:00,58.03,58.03
2019-09-15T10:00:00+00:00,53.88,53.88
2019-09-16T10:00:00+00:00,49.94,49.94
2019-09-17T10:00:00+00:00,47.04,47.04
2019-09-18T10:00:00+00:00,44.92,44.92
2019-09-19T10:00:00+00:00,45.13,45.13
2019-09-20T10:00:00+00:00,55.59,55.59
2019-09-21T10:00:00+00:00,86.08,86.08
2019-09-22T10:00:00+00:00,132.17,132.17
2019-09-23T10:00:00+00:00,162.54,162.54
2019-09-24T10:00:00+00:00,173.79,173.79
2019-09-25T10:00:00+00:00,176.34,176.34
2019-09-26T10:00:00+00:00,173.57,173.57
2019-09-27T10:00:00+00:00,169.35,169.35
2019-09-28T10:00:00+00:00,165.32,165.32
2019-09-29T10:00:00+00:00,160.33,160.33
2019-09-30T10:00:00+00:00,150.32,150.32
2019-10-01T10:00:00+00:00,131.25,131.25
2019-10-02T10:00:00+00:00,106.82,106.82
2019-10-03T10:00:00+00:00,86.36,86.36
2019-10-04T10:00:00+00:00,72.64,72.64
2019-10-05T10:00:00+00:00,64.32,64.32
2019-10-06T10:00:00+00:00,58.93,58.93
2019-10-07T10:00:00+00:00,56.63,56.63
2019-10-08T10:00:00+00:00,57.08,57.08
2019-10-09T10:00:00+00:00,62.65,62.65
2019-10-10T10:00:00+00:00,73.95,73.95
2019-10-11T10:00:00+00:00,82.71,82.71
2019-10-12T10:00:00+00:00,85.77,85.77
2019-10-13T10:00:00+00:00,84.26,84.26
2019-10-14T10:00:00+00:00,79.00,79.00
2019-10-15T10:00:00+00:00,73.75,73.75
2019-10-16T10:00:00+00:00,78.15,78.15
2019-10-17T10:00:00+00:00,86.91,86.91
2019-10-18T10:00:00+00:00,87.66,87.66
2019-10-19T10:00:00+00:00,84.54,84.54
2019-10-20T10:00:00+00:00,79.47,79.47
2019-10-21T10:00:00+00:00,73.13,73.13
2019-10-22T10:00:00+00:00,67.92,67.92
2019-10-23T10:00:00+00:00,63.66,63.66
2019-10-24T10:00:00+00:00,60.87,60.87
2019-10-25T10:00:00+00:00,59.12,59.12
2019-10-26T10:00:00+00:00,58.94,58.94
2019-10-27T10:00:00+00:00,57.97,57.97
2019-10-28T10:00:00+00:00,56.13,56.13
2019-10-29T10:00:00+00:00,54.68,54.68
2019-10-30T10:00:00+00:00,54.46,54.46
2019-10-31T10:00:00+00:00,55.59,55.59
2019-11-01T10:00:00+00:00,61.64,61.64
2019-11-02T10:00:00+00:00,69.05,69.05
2019-11-03T10:00:00+00:00,71.19,71.19
2019-11-04T10:00:00+00:00,68.46,68.46
2019-11-05T10:00:00+00:00,62.45,62.45
2019-11-06T10:00:00+00:00,55.75,55.75
2019-11-07T10:00:00+00:00,50.77,50.77
2019-11-08T10:00:00+00:00,50.24,50.24
2019-11-09T10:00:00+00:00,50.25,50.25
2019-11-10T10:00:00+00:00,54.39,54.39
2019-11-11T10:00:00+00:00,60.81,60.81
2019-11-12T10:00:00+00:00,61.92,61.92
2019-11-13T10:00:00+00:00,64.41,64.41
2019-11-14T10:00:00+00:00,72.43,72.43
2019-11-15T10:00:00+00:00,80.16,80.16
2019-11-16T10:00:00+00:00,84.25,84.25
2019-11-17T10:00:00+00:00,84.37,84.37
2019-11-18T10:00:00+00:00,80.43,80.43
2019-11-19T10:00:00+00:00,76.38,76.38
2019-11-20T10:00:00+00:00,71.63,71.63
2019-11-21T10:00:00+00:00,64.62,64.62
2019-11-22T10:00:00+00:00,57.07,57.07
2019-11-23T10:00:00+00:00,50.76,50.76
2019-11-24T10:00:00+00:00,46.11,46.11
2019-11-25T10:00:00+00:00,44.79,44.79
2019-11-26T10:00:00+00:00,52.13,52.13
2019-11-27T10:00:00+00:00,55.59,55.59
2019-11-28T10:00:00+00:00,63.67,63.67
2019-11-29T10:00:00+00:00,75.22,75.22
2019-11-30T10:00:00+00:00,93.21,93.21
2019-12-01T10:00:00+00:00,109.80,109.80
2019-12-02T10:00:00+00:00,117.87,117.87
2019-12-03T10:00:00+00:00,115.07,115.07
2019-12-04T10:00:00+00:00,102.45,102.45
2019-12-05T10:00:00+00:00,89.05,89.05
2019-12-06T10:00:00+00:00,82.80,82.80
2019-12-07T10:00:00+00:00,79.29,79.29
2019-12-08T10:00:00+00:00,73.57,73.57
2019-12-09T10:00:00+00:00,68.59,68.59
2019-12-10T10:00:00+00:00,69.12,69.12
2019-12-11T10:00:00+00:00,69.68,69.68
2019-12-12T10:00:00+00:00,65.54,65.54
2019-12-13T10:00:00+00:00,59.24,59.24
2019-12-14T10:00:00+00:00,54.16,54.16
2019-12-15T10:00:00+00:00,51.67,51.67
2019-12-16T10:00:00+00:00,52.11,52.11
2019-12-17T10:00:00+00:00,54.56,54.56
2019-12-18T10:00:00+00:00,55.00,55.00
2019-12-19T10:00:00+00:00,54.88,54.88
2019-12-20T10:00:00+00:00,55.80,55.80
2019-12-21T10:00:00+00:00,61.87,61.87
2019-12-22T10:00:00+00:00,70.60,70.60
2019-12-23T10:00:00+00:00,72.04,72.04
2019-12-24T10:00:00+00:00,66.97,66.97
2019-12-25T10:00:00+00:00,59.23,59.23
2019-12-26T10:00:00+00:00,54.28,54.28
2019-12-27T10:00:00+00:00,51.04,51.04
2019-12-28T10:00:00+00:00,47.82,47.82
2019-12-29T10:00:00+00:00,44.98,44.98
2019-12-30T10:00:00+00:00,42.06,42.06
2019-12-31T10:00:00+00:00,39.50,39.50
2020-01-01T10:00:00+00:00,37.28,37.28
2020-01-02T10:00:00+00:00,35.57,35.57
2020-01-03T10:00:00+00:00,35.36,35.36
2020-01-04T10:00:00+00:00,41.43,41.43
2020-01-05T10:00:00+00:00,45.34,45.34
2020-01-06T10:00:00+00:00,51.03,51.03
2020-01-07T10:00:00+00:00,61.79,61.79
2020-01-08T10:00:00+00:00,60.12,60.12
2020-01-09T10:00:00+00:00,54.34,54.34
2020-01-10T10:00:00+00:00,48.37,48.37
2020-01-11T10:00:00+00:00,45.60,45.60
2020-01-12T10:00:00+00:00,50.83,50.83
2020-01-13T10:00:00+00:00,63.54,63.54
2020-01-14T10:00:00+00:00,81.79,81.79
2020-01-15T10:00:00+00:00,89.24,89.24
2020-01-16T10:00:00+00:00,85.82,85.82
2020-01-17T10:00:00+00:00,77.22,77.22
2020-01-18T10:00:00+00:00,65.46,65.46
2020-01-19T10:00:00+00:00,55.50,55.50
2020-01-20T10:00:00+00:00,53.55,53.55
2020-01-21T10:00:00+00:00,58.87,58.87
2020-01-22T10:00:00+00:00,60.93,60.93
2020-01-23T10:00:00+00:00,55.84,55.84
2020-01-24T10:00:00+00:00,48.61,48.61
2020-01-25T10:00:00+00:00,43.27,43.27
2020-01-26T10:00:00+00:00,39.88,39.88
2020-01-27T10:00:00+00:00,37.54,37.54
2020-01-28T10:00:00+00:00,36.05,36.05
2020-01-29T10:00:00+00:00,34.91,34.91
2020-01-30T10:00:00+00:00,34.07,34.07
2020-01-31T10:00:00+00:00,34.39,34.39
2020-02-01T10:00:00+00:00,37.10,37.10
2020-02-02T10:00:00+00:00,44.35,44.35
2020-02-03T10:00:00+00:00,47.00,47.00
2020-02-04T10:00:00+00:00,45.85,45.85
2020-02-05T10:00:00+00:00,42.69,42.69
2020-02-06T10:00:00+00:00,39.78,39.78
2020-02-07T10:00:00+00:00,39.80,39.80
2020-02-08T10:00:00+00:00,39.84,39.84
2020-02-09T10:00:00+00:00,37.75,37.75
2020-02-10T10:00:00+00:00,38.09,38.09
2020-02-11T10:00:00+00:00,41.90,41.90
2020-02-12T10:00:00+00:00,47.64,47.64
2020-02-13T10:00:00+00:00,45.53,45.53
2020-02-14T10:00:00+00:00,48.03,48.03
2020-02-15T10:00:00+00:00,52.71,52.71
2020-02-16T10:00:00+00:00,53.78,53.78
